PRST03F-SW-124,10.134.2.124,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(2)E7,test,0
PRST03F-SW-125,10.134.2.125,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(2)E7,test,0
PRST03F-SW-126,10.134.2.126,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(2)E7,test,0
PRST03F-SW-127,10.134.2.127,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(2)E7,test,0
PRST03F-SW-128,10.134.2.128,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(2)E7,test,0
PRST03F-SW-130,10.134.2.130,Italy/Parma/Rubbiano-sughi,WS-C3850-24XS-E,16.6.7,test,0
PRST03F-SW-131,10.134.2.131,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(2)E7,test,0
PRST03F-SW-132,10.134.2.132,Italy/Parma/Rubbiano-sughi,WS-C3850-24XS-E,16.6.7,test,0
PRST03F-SW-133,10.134.2.133,Italy/Parma/Rubbiano-sughi,WS-C2960X-24PD-L,15.2(2)E7,test,0
PRST03F-SW-134,10.134.2.134,Italy/Parma/Rubbiano-sughi,WS-C2960XR-24PD-I,15.0(2a)EX5,test,0
PRST03F-SW-VG-201,10.134.2.201,Italy/Parma/Rubbiano-bakery,WS-C2960X-24PD-L,15.2(6)E,test,0
PZST01F-SW-01,10.135.2.1,Italy/Potenza/Melfi-plant,WS-C3850-12XS-E,16.6.7,test,0
PZST01F-SW-02,10.135.2.2,Italy/Potenza/Melfi-plant,WS-C3850-12XS-E,16.6.7,test,0
PZST01F-SW-102,10.135.2.102,Italy/Potenza/Melfi-plant,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PZST01F-SW-103,10.135.2.103,Italy/Potenza/Melfi-plant,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PZST01F-SW-104,10.135.2.104,Italy/Potenza/Melfi-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
PZST01F-SW-106,10.135.2.106,Italy/Potenza/Melfi-plant,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PZST01F-SW-108,10.135.2.108,Italy/Potenza/Melfi-plant,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PZST01F-SW-112,10.135.2.112,Italy/Potenza/Melfi-plant,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PZST01F-SW-113,10.135.2.113,Italy/Potenza/Melfi-plant,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
PZST01F-SW-115,10.135.2.115,Italy/Potenza/Melfi-plant,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
PZST01F-SW-117,10.135.2.117,Italy/Potenza/Melfi-plant,WS-C3560V2-48PS-S,12.2(55)SE6,test,0
PZST01F-SW-118,10.135.2.118,Italy/Potenza/Melfi-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
PZST01F-SW-120,10.135.2.120,Italy/Potenza/Melfi-plant,WS-C2960XR-24PS-I,15.2(7)E6,test,0
PZST01F-SW-121,10.135.2.121,Italy/Potenza/Melfi-plant,WS-C2960XR-24PD-I,15.2(7)E6,test,0
PZST01F-SW-122,10.135.2.122,Italy/Potenza/Melfi-plant,C9200-24P,17.6.3,test,0
PZST01F-SW-123,10.135.2.123,Italy/Potenza/Melfi-plant,C9200L-24P-4G,17.6.3,test,0
PZST01F-SW-124,10.135.2.124,Italy/Potenza/Melfi-plant,C9200L-24P-4G,17.6.3,test,0
PZST01F-SW-125,10.135.2.125,Italy/Potenza/Melfi-plant,C9200L-24P-4G,17.6.3,test,0
PZST01F-SW-VG-201,10.135.2.201,Italy/Potenza/Melfi-plant,WS-C2960X-24PD-L,15.2(6)E,test,0
PZST01F-SW-VG-202,10.135.2.202,Italy/Potenza/Melfi-plant,WS-C3560V2-24PS-S,12.2(55)SE6,test,0
TSST01F-B-SW-110,10.136.2.110,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-C-SW-113,10.136.2.113,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-CEDA-SW-116,10.136.2.116,Italy/Trieste/Muggia-plant,C9200-48P,16.12.4,test,0
TSST01F-CEDZ-SW-102,10.136.2.102,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-E-SW-111,10.136.2.111,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-F-SW-107,10.136.2.107,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-FORESTERIA-SW-109,10.136.2.109,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-G-SW-108,10.136.2.108,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-I-SW-114,10.136.2.114,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-N-SW-103,10.136.2.103,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-OF-D-SW-104,10.136.2.104,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-OF-W-SW-112,10.136.2.112,Italy/Trieste/Muggia-plant,C9300-24P,16.12.4,test,0
TSST01F-P-SW-105,10.136.2.105,Italy/Trieste/Muggia-plant,C9200-48P,16.12.4,test,0
TSST01F-Q-SW-115,10.136.2.115,Italy/Trieste/Muggia-plant,C9200-24P,16.12.4,test,0
TSST01F-R-SW-117,10.136.2.117,Italy/Trieste/Muggia-plant,C9200-24P,17.3.5,test,0
TSST01F-S-SW-118,10.136.2.118,Italy/Trieste/Muggia-plant,C9200-24P,17.3.5,test,0
TSST01F-SW-01,10.136.2.1,Italy/Trieste/Muggia-plant,C9500-48Y4C,16.12.4,test,0
server,192.168.1.10,Piantonia,Raspberry-PI-4,1.0,server,1
